1654527480341,1654527480346,B,31486.65000000,0.00054000,I
1654527480341,1654527480346,B,31486.65000000,0.00022000,I
1654527480351,1654527480386,B,31479,0.2066,T
1654527480351,1654527480386,B,31479,0.0553,T
1654527480351,1654527480386,B,31479,0.5998,T
1654527480351,1654527480386,B,31479,0.2321,T
1654527480351,1654527480386,B,31479,0.0014,T
1654527480351,1654527480386,B,31479,0.001,T
1654527480351,1654527480386,B,31479,0.001,T
1654527480351,1654527480386,B,31479,0.0613,T
1654527480351,1654527480386,B,31479,1.2695,T
1654527480351,1654527480386,B,31479,0.35,T
1654527480351,1654527480386,B,31479,0.75,T
1654527480351,1654527480393,B,4143501,0.02903,F
1654527480405,1654527480428,S,31478,0.005,T
1654527480399,1654527480458,B,4143501,0.02097,F
1654527480500,1654527480504,S,31488.63000000,0.00509000,I
1654527480000,1654527480538,S,31455,3,Y
1654527480000,1654527480538,B,31455.5,156,Y
1654527480000,1654527480538,S,31455,3,Y
1654527480608,1654527480612,B,31488.64000000,0.00034000,I
1654527480608,1654527480613,B,31488.65000000,0.01500000,I
1654527480608,1654527480613,B,31488.70000000,0.00144000,I
1654527480608,1654527480613,B,31489.73000000,0.00091000,I
1654527480608,1654527480613,B,31489.74000000,0.00033000,I
1654527480608,1654527480613,B,31491.28000000,0.02143000,I
1654527480653,1654527480657,B,31491.28000000,0.00031000,I
1654527480627,1654527480667,B,4143514,0.01,F
1654527480627,1654527480667,B,4143517,0.01,F
1654527480653,1654527480720,B,4143886,0.01,F
1654527480736,1654527480743,B,31491.28000000,0.27611000,I
1654527480748,1654527480752,S,31491.27000000,0.00293000,I
1654527480703,1654527480763,B,4127949,0.41,f
1654527480703,1654527480763,B,4127950,0.09,f
1654527480777,1654527480782,B,31491.28000000,0.01700000,I
1654527480800,1654527480805,B,31491.28000000,0.00400000,I
1654527480815,1654527480820,S,31491.27000000,0.00338000,I
1654527480826,1654527480830,B,31491.28000000,0.00258000,I
1654527480826,1654527480830,B,31491.28000000,0.00542000,I
1654527480845,1654527480849,B,31491.28000000,0.03370000,I
1654527480845,1654527480850,B,31491.28000000,0.00799000,I
1654527480856,1654527480859,S,31491.27000000,0.00338000,I
1654527480885,1654527480889,S,31491.27000000,0.00072000,I
1654527480889,1654527480892,B,31491.28000000,0.26434000,I
1654527480915,1654527480920,B,31491.28000000,0.23247000,I
1654527480984,1654527480988,B,31491.28000000,0.03800000,I
1654527481015,1654527481020,S,31491.27000000,0.08953000,I
1654527481015,1654527481020,S,31491.27000000,0.11047000,I
1654527481000,1654527481063,B,4131910,0.008,L
1654527481000,1654527481068,B,4132314,0.002,L
1654527481093,1654527481098,S,31491.27000000,0.00808000,I
1654527481073,1654527481106,B,4144039,0.01,F
1654527481073,1654527481106,B,4144131,0.02,F
,1654527481181,B,4129313.0,0.018,C
,1654527481184,B,4129313.0,0.022,C
1654527481000,1654527481195,S,4132324,0.04,L
1654527481000,1654527481228,S,4132478,0.01,L
1654527481000,1654527481232,S,4132324,0.03,L
1654527481000,1654527481269,S,4132324,0.02,L
1654527481313,1654527481318,B,31491.28000000,0.01200000,I
1654527481314,1654527481319,B,31491.28000000,0.01200000,I
1654527481000,1654527481339,S,31455,5,Y
1654527481249,1654527481383,B,4144419,0.01,F
1654527481396,1654527481401,B,31491.28000000,0.03100000,I
1654527481400,1654527481404,B,31491.28000000,0.00600000,I
1654527481384,1654527481454,B,4144626,0.01,F
1654527481400,1654527481454,B,4144792,0.02,F
1654527481400,1654527481454,B,4144823,0.07240291,F
1654527481400,1654527481455,B,4144890,0.01,F
1654527481400,1654527481455,B,4144894,0.01,F
1654527481400,1654527481455,B,4145091,0.00559709,F
1654527481477,1654527481481,B,31491.28000000,0.02500000,I
1654527481477,1654527481481,B,31491.28000000,0.00900000,I
1654527481478,1654527481481,B,31491.28000000,0.00900000,I
1654527481483,1654527481488,B,31491.28000000,0.00900000,I
1654527481488,1654527481493,B,31491.28000000,0.01200000,I
1654527481477,1654527481497,B,31484,0.0788,T
1654527481477,1654527481497,B,31484,0.0087,T
1654527481477,1654527481497,B,31484,0.001,T
1654527481531,1654527481536,S,31491.27000000,0.00102000,I
1654527481683,1654527481700,B,31486,0.1285,T
1654527481000,1654527481737,S,31455,5043,Y
1654527481000,1654527481737,S,31455,100,Y
1654527481000,1654527481737,S,31455,23950,Y
1654527481868,1654527481909,B,4144823,0.01,F
1654527481868,1654527481909,B,4144823,0.01,F
1654527481900,1654527481921,B,31486,0.116,T
1654527481900,1654527481921,B,31486,0.85,T
1654527481900,1654527481921,B,31486,0.034,T
1654527482051,1654527482071,S,31485,0.0004,T
1654527482000,1654527482239,B,31455.5,771,Y
1654527482000,1654527482239,B,31455.5,163,Y
1654527482000,1654527482239,B,31455.5,163,Y
1654527482000,1654527482239,B,31455.5,163,Y
1654527482000,1654527482239,B,31455.5,163,Y
1654527482000,1654527482239,B,31455.5,2380,Y
1654527482000,1654527482239,S,31455,3,Y
1654527482376,1654527482402,B,31486,0.0116,T
1654527482376,1654527482402,B,31486,0.5,T
1654527482376,1654527482402,B,31486,0.334,T
1654527482376,1654527482402,B,31486,0.334,T
1654527482376,1654527482402,B,31486,0.2066,T
1654527482376,1654527482402,B,31486,0.85,T
1654527482376,1654527482402,B,31486,0.0434,T
1654527482376,1654527482402,B,31486,0.0152,T
1654527482376,1654527482402,B,31486,0.2066,T
